LAMMPS data file via write_data, version 23 Jun 2022, timestep = 202019

26784 atoms
3 atom types

-3.3593046223111998 154.55930462230177 xlo xhi
-3.3402419016312876 153.6822419016027 ylo yhi
-80 80 zlo zhi

Masses

1 12.0107
2 12.0107
3 1.00784

Atoms # atomic

2 1 -2.6988205696175194 -2.024816443264018 3.6713873368017715 0 0 0
3 1 -1.2449726813970785 -2.0438576148076226 4.177858121703508 0 0 0
6 1 -2.604233784697256 0.5000513057076299 3.7377943753807727 0 0 0
7 1 -1.1969402682739787 0.43864265212386133 4.206337211183907 0 0 0
8 1 -0.5092144625094384 -0.7726172834154208 3.621862875202183 0 0 0
10 1 -2.6568767199498637 3.0077333290909936 3.769834993750976 0 0 0
11 1 -1.2154452038940042 3.018367987439409 4.293309001934119 0 0 0
12 1 -0.4412901744463711 1.72529504366232 3.7218352216010544 0 0 0
250 1 1.7286960068608197 -2.088057566014654 3.6056935018014116 0 0 0
253 1 0.9624070875112976 -0.8063350334476906 4.123539922804298 0 0 0
254 1 1.7536144665095676 0.4531360432708107 3.643206122042699 0 0 0
257 1 1.0153199782355475 1.7077096066422737 4.179466686660035 0 0 0
258 1 1.6942649106909906 2.962470164520311 3.7028404504784476 0 0 0
17857 3 -2.7572601600029953 -1.955838365612545 2.5989747461514128 0 0 0
17859 3 -2.5496818827986045 0.4795804923778708 2.657575185731986 0 0 0
17860 3 -0.5757536481572525 -0.741752870954671 2.5177028556327343 0 0 0
17862 3 -0.4497081995149905 1.8555184506735705 2.611252327752169 0 0 0
17981 3 1.6977316161750906 -2.016633163974622 2.5348373038758325 0 0 0
17983 3 1.624272360368006 0.44628582460545907 2.560777285825182 0 0 0
17985 3 1.681402817949527 2.9666130738577863 2.613805743049923 0 0 0
17861 3 -2.636868423650169 3.1367652501954124 2.6994614217809243 0 0 0
255 1 3.1937348847163083 0.43018880308570795 4.10266755917641 0 0 0
259 1 3.201073099056811 2.994839295815047 4.166665900638762 0 0 0
251 1 3.164142764689167 -2.035461396271924 4.095491392115491 0 0 0
17858 3 -0.5493097212856393 -3.2975999166028256 2.534437359885473 0 0 0
9 1 -3.336709232777845 1.7315677312086155 4.223860037887604 0 0 0
4 1 -0.5105026611066101 -3.2862782962969788 3.6283179494060107 0 0 0
256 1 3.913853787913859 -0.8498684418140074 3.5707101029969692 0 0 0
260 1 3.9403124976794617 1.7405451495305124 3.5860034828438643 0 0 0
498 1 6.0902761569277 -2.1175797199133912 3.5558699848292576 0 0 0
499 1 7.571092658413148 -2.1163068367428988 4.092297524874354 0 0 0
501 1 5.367859342508416 -0.8357598561727784 4.000734662092839 0 0 0
502 1 6.1080392140868724 0.5170243114251059 3.559742979365325 0 0 0
